name,cloneOf,description
m4andyflurd,16220,Andy Loves Flo (Barcrest) (MPU4) (ALU 0.3 RD)
m4andyfluy,16220,Andy Loves Flo (Barcrest) (MPU4) (ALU 0.3 Y)
m4andyfluyd,16220,Andy Loves Flo (Barcrest) (MPU4) (ALU 0.3 YD)
m4andyge,,"Andy's Great Escape (Barcrest) (MPU4) (AN2 0.3, set 1)"
m4andyge28,16267,Andy's Great Escape (Barcrest) (MPU4) (A28 0.1)
m4andyge28ad,16267,Andy's Great Escape (Barcrest) (MPU4) (A28 0.1 AD)
m4andyge28b,16267,Andy's Great Escape (Barcrest) (MPU4) (A28 0.1 B)
m4andyge28bd,16267,Andy's Great Escape (Barcrest) (MPU4) (A28 0.1 BD)
m4andyge28c,16267,Andy's Great Escape (Barcrest) (MPU4) (A28 0.1 C)
m4andyge28d,16267,Andy's Great Escape (Barcrest) (MPU4) (A28 0.1 D)
m4andyge28k,16267,Andy's Great Escape (Barcrest) (MPU4) (A28 0.1 K)
m4andyge28kd,16267,Andy's Great Escape (Barcrest) (MPU4) (A28 0.1 KD)
m4andyge28y,16267,Andy's Great Escape (Barcrest) (MPU4) (A28 0.1 Y)
m4andyge28yd,16267,Andy's Great Escape (Barcrest) (MPU4) (A28 0.1 YD)
m4andyge2t,16267,Andy's Great Escape (Barcrest) (MPU4) (A2T 0.1)
m4andyge2tad,16267,Andy's Great Escape (Barcrest) (MPU4) (A2T 0.1 AD)
m4andyge2tb,16267,Andy's Great Escape (Barcrest) (MPU4) (A2T 0.1 B)
m4andyge2tbd,16267,Andy's Great Escape (Barcrest) (MPU4) (A2T 0.1 BD)
m4andyge2td,16267,Andy's Great Escape (Barcrest) (MPU4) (A2T 0.1 D)
m4andyge2tk,16267,Andy's Great Escape (Barcrest) (MPU4) (A2T 0.1 K)
m4andyge2tkd,16267,Andy's Great Escape (Barcrest) (MPU4) (A2T 0.1 KD)
m4andyge2ty,16267,Andy's Great Escape (Barcrest) (MPU4) (A2T 0.1 Y)
m4andyge2tyd,16267,Andy's Great Escape (Barcrest) (MPU4) (A2T 0.1 YD)
m4andyge5t,16267,Andy's Great Escape (Barcrest) (MPU4) (A5T 0.1)
m4andyge5tad,16267,Andy's Great Escape (Barcrest) (MPU4) (A5T 0.1 AD)
m4andyge5tb,16267,Andy's Great Escape (Barcrest) (MPU4) (A5T 0.1 B)
m4andyge5tbd,16267,Andy's Great Escape (Barcrest) (MPU4) (A5T 0.1 BD)
m4andyge5td,16267,Andy's Great Escape (Barcrest) (MPU4) (A5T 0.1 D)
m4andyge5tk,16267,Andy's Great Escape (Barcrest) (MPU4) (A5T 0.1 K)
m4andyge5tkd,16267,Andy's Great Escape (Barcrest) (MPU4) (A5T 0.1 KD)
m4andyge5ty,16267,Andy's Great Escape (Barcrest) (MPU4) (A5T 0.1 Y)
m4andyge5tyd,16267,Andy's Great Escape (Barcrest) (MPU4) (A5T 0.1 YD)
m4andyge_h1,16267,"Andy's Great Escape (BWB / Barcrest) (MPU4) (8V1 3.0, hack?, set 1)"
m4andyge_h2,16267,"Andy's Great Escape (BWB / Barcrest) (MPU4) (8V1 3.0, hack?, set 2)"
m4andyge_h3,16267,"Andy's Great Escape (BWB / Barcrest) (MPU4) (8V1 0.3, hack?, set 1)"
m4andyge_h4,16267,"Andy's Great Escape (BWB / Barcrest) (MPU4) (8V1 0.3, hack?, set 2)"
m4andyge_hx1,16267,"Andy's Great Escape (BWB / Barcrest) (MPU4) (AG5 3.0 CX, hack?, set 1)"
m4andyge_hx2,16267,"Andy's Great Escape (BWB / Barcrest) (MPU4) (AG5 3.0 CX, hack?, set 2)"
m4andyge_hx3,16267,"Andy's Great Escape (BWB / Barcrest) (MPU4) (AG5 3.0 CX, hack?, set 3)"
m4andyge_hx4,16267,"Andy's Great Escape (BWB / Barcrest) (MPU4) (AG5 3.0 CX, hack?, set 4)"
m4andyge_hx5,16267,"Andy's Great Escape (BWB / Barcrest) (MPU4) (AG__2.0 CX, hack?)"
m4andygeg5,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AG5 3.0)
m4andygeg5a,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AG5 3.0 A)
m4andygeg5c,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AG5 3.0 C)
m4andygeg5d,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AG5 3.0 D)
m4andygeg5k,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AG5 3.0 K)
m4andygeg5yd,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AG5 3.0 YD)
m4andygeg_2,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AG__2.0)
m4andygeg_2c,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AG__2.0 C)
m4andygeg_2d,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AG__2.0 D)
m4andygeg_2k,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AG__2.0 K)
m4andygeg_2yd,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AG__2.0 YD)
m4andygegc2,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AGC 2.0)
m4andygegc2d,16267,Andy's Great Escape (BWB / Barcrest) (MPU4) (AGC 2.0 D)
m4andygen2_a,16267,"Andy's Great Escape (Barcrest) (MPU4) (AN2 0.3, set 2)"
m4andygen2c,16267,Andy's Great Escape (Barcrest) (MPU4) (AN2 0.3 C)
m4andygen2d,16267,Andy's Great Escape (Barcrest) (MPU4) (AN2 0.3 D)
m4andygen2k,16267,Andy's Great Escape (Barcrest) (MPU4) (AN2 0.3 K)
m4andygen2y,16267,Andy's Great Escape (Barcrest) (MPU4) (AN2 0.3 Y)
m4apach,,Apache (Barcrest) (MPU4 w/ Plasma DMD?)
m4apachg,,"Apache Gold (Empire) (MPU4, set 1)"
m4apachga,16324,"Apache Gold (Empire) (MPU4, set 2)"
m4apachgb,16324,"Apache Gold (Empire) (MPU4, set 3)"
m4apachgc,16324,"Apache Gold (Empire) (MPU4, set 4)"
m4apachgd,16324,"Apache Gold (Empire) (MPU4, set 5)"
m4apachge,16324,"Apache Gold (Empire) (MPU4, set 6)"
m4apachgf,16324,"Apache Gold (Empire) (MPU4, set 7)"
m4atlan,,Atlantis (Barcrest) (Dutch) (MPU4) (DAT 1.4)
m4bagcsh,,Bags Of Cash Club (Crystal) (MPU4) (set 1)
m4bagcsha,16332,Bags Of Cash Club (Crystal) (MPU4) (set 2)
m4bagtel,,Bagatelle (Barcrest) (MPU4) (BGT 0.5)
m4bagtel__0,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1 YD)
m4bagtel__1,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1 K)
m4bagtel__2,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1 R)
m4bagtel__3,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1)
m4bagtel__4,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1 Y)
m4bagtel__5,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0 AD)
m4bagtel__6,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0 B)
m4bagtel__7,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0 BD)
m4bagtel__8,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0 C)
m4bagtel__9,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0 D)
m4bagtel__a,16334,Bagatelle (Barcrest) (MPU4) (BG2 0.1 C)
m4bagtel__aa,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0 KD)
m4bagtel__ab,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0 RD)
m4bagtel__ac,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0 YD)
m4bagtel__ad,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0 K)
m4bagtel__ae,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0 R)
m4bagtel__af,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0)
m4bagtel__ag,16334,Bagatelle (Barcrest) (MPU4) (EL3 1.0 Y)
m4bagtel__b,16334,Bagatelle (Barcrest) (MPU4) (BG2 0.1 YD)
m4bagtel__c,16334,Bagatelle (Barcrest) (MPU4) (BG2 0.1)
m4bagtel__d,16334,Bagatelle (Barcrest) (MPU4) (BGT 0.5 KD)
m4bagtel__e,16334,Bagatelle (Barcrest) (MPU4) (BGT 0.5 K)
m4bagtel__f,16334,Bagatelle (Barcrest) (MPU4) (BGT 0.5 R)
m4bagtel__g,16334,Bagatelle (Barcrest) (MPU4) (BGT 0.5 Y)
m4bagtel__h,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1 AD)
m4bagtel__i,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1 B)
m4bagtel__j,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1 BD)
m4bagtel__k,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1 C)
m4bagtel__l,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1 D)
m4bagtel__m,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1 KD)
m4bagtel__n,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1 RD)
m4bagtel__o,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1 YD)
m4bagtel__p,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1 K)
m4bagtel__q,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1 R)
m4bagtel__r,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1)
m4bagtel__s,16334,Bagatelle (Barcrest) (MPU4) (EL1 0.1 Y)
m4bagtel__t,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1 AD)
m4bagtel__u,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1 B)
m4bagtel__v,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1 BD)
m4bagtel__w,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1 C)
m4bagtel__x,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1 D)
m4bagtel__y,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1 KD)
m4bagtel__z,16334,Bagatelle (Barcrest) (MPU4) (EL2 0.1 RD)
m4bandgd,,Bands Of Gold (Eurogames) (MPU4)
m4bangin,,"Bangin' Away (Global) (MPU4, set 1)"
m4bangina,16379,"Bangin' Away (Global) (MPU4, set 2)"
m4banginb,16379,"Bangin' Away (Global) (MPU4, set 3)"
m4bangrs,,"Bangers 'n' Cash (Empire) (MPU4, set 1)"
m4bangrsa,16382,"Bangers 'n' Cash (Empire) (MPU4, set 2)"
m4bangrsb,16382,"Bangers 'n' Cash (Empire) (MPU4, set 3)"
m4bankrd,,"Bank Raid (Empire) (MPU4, set 1)"
m4bankrda,16385,"Bank Raid (Empire) (MPU4, set 2)"
m4bankrdb,16385,"Bank Raid (Empire) (MPU4, set 3)"
m4bankrdc,16385,"Bank Raid (Empire) (MPU4, set 4)"
m4bankrdd,16385,"Bank Raid (Empire) (MPU4, set 5)"
m4barcrz,,Bar Crazy (unknown) (MPU4?)
m4bben,,Big Ben (Avantime?) (MPU4) (set 1)
m4bben__a,16391,Big Ben (Avantime?) (MPU4) (set 2)
m4bben__b,16391,Big Ben (Avantime?) (MPU4) (set 3)
m4bben__c,16391,Big Ben (Avantime?) (MPU4) (set 4)
m4bben__d,16391,Big Ben (Avantime?) (MPU4) (set 5)
m4bben__e,16391,Big Ben (Avantime?) (MPU4) (set 6)
m4bben__f,16391,Big Ben (Avantime?) (MPU4) (set 7)
m4bben__g,16391,Big Ben (Avantime?) (MPU4) (set 8)
m4bben__h,16391,Big Ben (Avantime?) (MPU4) (set 9)
m4bben__i,16391,Big Ben (Avantime?) (MPU4) (set 10)
m4bbox,,Brain Box (Avantime?) (MPU4) (set 1)
m4bbox__a,16401,Brain Box (Avantime?) (MPU4) (set 2)
m4bbox__b,16401,Brain Box (Avantime?) (MPU4) (set 3)
m4bbox__c,16401,Brain Box (Avantime?) (MPU4) (set 4)
m4bbox__d,16401,Brain Box (Avantime?) (MPU4) (set 5)
m4bbox__e,16401,Brain Box (Avantime?) (MPU4) (set 6)
m4bbox__f,16401,Brain Box (Avantime?) (MPU4) (set 7)
m4bbox__g,16401,Brain Box (Avantime?) (MPU4) (set 8)
m4bbox__h,16401,Brain Box (Avantime?) (MPU4) (set 9)
m4bbox__i,16401,Brain Box (Avantime?) (MPU4) (set 10)
m4bclimb,,Bear Climber (MPU4?)
m4bdash,,Boulder Dash (Barcrest) (MPU4) (BLS 0.1)
m4bdash__0,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 K)
m4bdash__1,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 R)
m4bdash__2,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0)
m4bdash__3,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 Y)
m4bdash__4,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 AD)
m4bdash__5,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 B)
m4bdash__6,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 BD)
m4bdash__7,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 C)
m4bdash__8,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 D)
m4bdash__9,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 DH)
m4bdash__a,16412,"Boulder Dash (Barcrest) (MPU4) (BLD 1.0, hack)"
m4bdash__a0,16412,Boulder Dash (Barcrest) (MPU4) (BO_ 2.1 D)
m4bdash__a1,16412,Boulder Dash (Barcrest) (MPU4) (BO_ 2.0 K)
m4bdash__a2,16412,Boulder Dash (Barcrest) (MPU4) (BO_ 2.1 K)
m4bdash__a3,16412,Boulder Dash (Barcrest) (MPU4) (BO_ 2.0 B)
m4bdash__a4,16412,Boulder Dash (Barcrest) (MPU4) (BO_ 2.1 B)
m4bdash__aa,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 KD)
m4bdash__ab,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 RD)
m4bdash__ac,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 YD)
m4bdash__ad,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 H)
m4bdash__ae,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 K)
m4bdash__af,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 R)
m4bdash__ag,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.1 Y)
m4bdash__ah,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 AD)
m4bdash__ai,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 B)
m4bdash__aj,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 BD)
m4bdash__ak,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 C)
m4bdash__al,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 D)
m4bdash__am,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 DH)
m4bdash__an,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 KD)
m4bdash__ao,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 RD)
m4bdash__ap,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 YD)
m4bdash__aq,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 H)
m4bdash__ar,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 K)
m4bdash__as,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 R)
m4bdash__at,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2)
m4bdash__au,16412,Boulder Dash (Barcrest) (MPU4) (BLS 0.2 Y)
m4bdash__av,16412,"Boulder Dash (Barcrest) (MPU4) (BLD 0.7 C, hack)"
m4bdash__aw,16412,"Boulder Dash (Barcrest) (MPU4) (BLS 0.1 C, hack)"
m4bdash__ax,16412,Boulder Dash (Barcrest) (MPU4) (BO_ 2.0)
m4bdash__ay,16412,Boulder Dash (Barcrest) (MPU4) (BO_ 2.1)
m4bdash__az,16412,Boulder Dash (Barcrest) (MPU4) (BO_ 2.0 D)
m4bdash__b,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.6)
m4bdash__c,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 AD)
m4bdash__d,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 B)
m4bdash__e,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 BD)
m4bdash__f,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 C)
m4bdash__g,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 D)
m4bdash__h,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 DH)
m4bdash__i,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 KD)
m4bdash__j,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 RD)
m4bdash__k,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 YD)
m4bdash__l,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 H)
m4bdash__m,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 K)
m4bdash__n,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 R)
m4bdash__o,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7)
m4bdash__p,16412,Boulder Dash (Barcrest) (MPU4) (BLD 0.7 Y)
m4bdash__q,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 AD)
m4bdash__r,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 B)
m4bdash__s,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 BD)
m4bdash__t,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 C)
m4bdash__u,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 D)
m4bdash__v,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 DH)
m4bdash__w,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 KD)
m4bdash__x,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 RD)
m4bdash__y,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 YD)
m4bdash__z,16412,Boulder Dash (Barcrest) (MPU4) (BLD 1.0 H)
m4berser,,Berserk (Barcrest) (MPU4) (BES 0.6)
m4berser__0,16480,Berserk (Barcrest) (MPU4) (BES 0.6 Y)
m4berser__1,16480,Berserk (Barcrest) (MPU4) (BE4 1.1 KS)
m4berser__a,16480,Berserk (Barcrest) (MPU4) (BE3 0.1 AD)
m4berser__b,16480,Berserk (Barcrest) (MPU4) (BE3 0.1 B)
m4berser__c,16480,Berserk (Barcrest) (MPU4) (BE3 0.1 BD)
m4berser__d,16480,Berserk (Barcrest) (MPU4) (BE3 0.1 D)
m4berser__e,16480,Berserk (Barcrest) (MPU4) (BE3 0.1 KD)
m4berser__f,16480,Berserk (Barcrest) (MPU4) (BE3 0.1 YD)
m4berser__g,16480,Berserk (Barcrest) (MPU4) (BE3 0.1 K)
m4berser__h,16480,Berserk (Barcrest) (MPU4) (BE3 0.1)
m4berser__i,16480,Berserk (Barcrest) (MPU4) (BE3 0.1 Y)
m4berser__j,16480,Berserk (Barcrest) (MPU4) (BE8 0.1 AD)
m4berser__k,16480,Berserk (Barcrest) (MPU4) (BE8 0.1 B)
m4berser__l,16480,Berserk (Barcrest) (MPU4) (BE8 0.1 CBD)
m4berser__m,16480,Berserk (Barcrest) (MPU4) (BE8 0.1 BD)
m4berser__n,16480,Berserk (Barcrest) (MPU4) (BE8 0.1 C)
m4berser__o,16480,Berserk (Barcrest) (MPU4) (BE8 0.1 D)
m4berser__p,16480,Berserk (Barcrest) (MPU4) (BE8 0.1 KD)
m4berser__q,16480,Berserk (Barcrest) (MPU4) (BE8 0.1 YD)
m4berser__r,16480,Berserk (Barcrest) (MPU4) (BE8 0.1 K)
m4berser__s,16480,Berserk (Barcrest) (MPU4) (BE8 0.1)
m4berser__t,16480,Berserk (Barcrest) (MPU4) (BE8 0.1 Y)
m4berser__u,16480,Berserk (Barcrest) (MPU4) (BES 0.6 B)
m4berser__v,16480,Berserk (Barcrest) (MPU4) (BES 0.6 C)
m4berser__w,16480,Berserk (Barcrest) (MPU4) (BES 0.6 D)
m4berser__x,16480,Berserk (Barcrest) (MPU4) (BES 0.6 KD)
m4berser__y,16480,Berserk (Barcrest) (MPU4) (BES 0.6 YD)
m4berser__z,16480,Berserk (Barcrest) (MPU4) (BES 0.6 K)
m4bigapl,,"The Big Apple (Mdm) (MPU4, set 1)"
m4bigapla,16509,"The Big Apple (Mdm) (MPU4, set 2)"
m4bigaplb,16509,"The Big Apple (Mdm) (MPU4, set 3)"
m4bigaplc,16509,"The Big Apple (Mdm) (MPU4, set 4)"
m4bigapld,16509,"The Big Apple (Mdm) (MPU4, set 5)"
m4bigaple,16509,"The Big Apple (Mdm) (MPU4, set 6)"
m4bigban,,Big Bandit (Nova) (German) (MPU4) (BIG 0.4)
m4bigben,,"Big Ben (Coinworld) (MPU4, set 1)"
m4bigbena,16516,"Big Ben (Coinworld) (MPU4, set 2)"
m4bigbenb,16516,"Big Ben (Coinworld) (MPU4, set 3)"
m4bigbend,16516,"Big Ben (Coinworld) (MPU4, set 4)"
m4bigbene,16516,"Big Ben (Coinworld) (MPU4, set 5)"
m4bigbn,,Big Ben (Barcrest) (Dutch) (MPU4) (DBB 1.2)
m4bigchd,,Big Chief (Barcrest) (Dutch) (MPU4) (BCH 1.5)
m4bigchf,,Big Chief (Barcrest) (MPU4 w/ Plasma DMD) (set 1)
m4bigchfa,16523,Big Chief (Barcrest) (MPU4 w/ Plasma DMD) (set 2)
m4bigchfb,16523,Big Chief (Barcrest) (MPU4 w/ Plasma DMD) (set 3)
m4bigchfc,16523,Big Chief (Barcrest) (MPU4 w/ Plasma DMD) (set 4)
m4bigchs,,"Big Cheese (Empire) (MPU4, set 1)"
m4bigchsa,16527,"Big Cheese (Empire) (MPU4, set 2)"
m4bigchsb,16527,"Big Cheese (Empire) (MPU4, set 3)"
m4bigmt,,The Big Match (BWB) (MPU4) (set 1)
m4bigmt__a,16530,The Big Match (BWB) (MPU4) (set 2)
m4bigmt__b,16530,The Big Match (BWB) (MPU4) (set 3)
m4bigmt__c,16530,The Big Match (BWB) (MPU4) (set 4)
m4bigmt__d,16530,The Big Match (BWB) (MPU4) (set 5)
m4bigmt__f,16530,The Big Match (BWB) (MPU4) (set 7)
m4bingbl,,Bingo Belle (BWB) (MPU4) (set 1)
m4bingbl__a,16536,Bingo Belle (BWB) (MPU4) (set 2)
m4bingbl__b,16536,Bingo Belle (BWB) (MPU4) (set 3)
m4bingbl__c,16536,Bingo Belle (BWB) (MPU4) (set 4)
m4bingbl__d,16536,Bingo Belle (BWB) (MPU4) (set 5)
m4bingbl__e,16536,Bingo Belle (BWB) (MPU4) (set 6)
m4bingbl__f,16536,Bingo Belle (BWB) (MPU4) (set 7)
m4bingbl__g,16536,Bingo Belle (BWB) (MPU4) (set 8)
m4bingbs,,Bingo Belle Showcase (BWB) (MPU4) (set 1)
m4bingbs__a,16544,Bingo Belle Showcase (BWB) (MPU4) (set 2)
m4bingbs__b,16544,Bingo Belle Showcase (BWB) (MPU4) (set 3)
m4bingbs__c,16544,Bingo Belle Showcase (BWB) (MPU4) (set 4)
m4bingbs__d,16544,Bingo Belle Showcase (BWB) (MPU4) (set 5)
m4bingbs__e,16544,Bingo Belle Showcase (BWB) (MPU4) (set 6)
m4bingbs__f,16544,Bingo Belle Showcase (BWB) (MPU4) (set 7)
m4bingcl,,Bingo Club (BWB) (MPU4) (set 1)
m4bingcl__a,16551,Bingo Club (BWB) (MPU4) (set 2)
m4bingcl__b,16551,Bingo Club (BWB) (MPU4) (set 3)
m4bj,,Black Jack (Barcrest) (Dutch) (MPU4) (BJ 1.6)
m4bjac,,Blackjack Club (Barcrest) (MPU4) (C2J 1.8)
m4bjaca,16555,Blackjack Club (Barcrest) (MPU4) (C2J 2.1)
m4bjack,,Black Jack (Barcrest) (MPU4) (B2J 2.2)
m4bjacka,16557,Black Jack (Barcrest) (MPU4) (BLA 2.0)
m4bjc,,Black Jack Club (Barcrest) (Dutch) (MPU4) (DBC 1.1)
m4bjsm,,Blackjack Super Multi (Barcrest) (German) (MPU4) (SM H1.6)
m4bjsma,16560,Blackjack Super Multi (Barcrest) (MPU4) (SM 1.6)
m4blflsh,,Blue Flash (BWB) (MPU4) (TBF 0.3)
m4blflsha,16562,"Blue Flash (BWB) (MPU4) (BFL 0.3, set 1)"
m4blflshb,16562,"Blue Flash (BWB) (MPU4) (BFL 0.3, set 2)"
m4blflshc,16562,"Blue Flash (BWB) (MPU4) (BFL 0.3, set 3)"
m4blflshd,16562,"Blue Flash (BWB) (MPU4) (BFL 0.3, set 4)"
m4blflshe,16562,"Blue Flash (BWB) (MPU4) (BFL 0.3, set 5)"
m4blkbul,,Super Play (Czech) (Barcrest) (MPU4) (XSP 0.8)
m4blkcat,,Black Cat (Barcrest) (Dutch) (MPU4) (DBL 1.4)
m4blkgd,,Black Gold (Gemini) (MPU4) (set 1)
m4blkgda,16570,Black Gold (Gemini) (MPU4) (set 2)
m4blkmgc,,"Black Magic (Avantime?) (MPU4) (Latvia, set 1)"
m4blkmgc_1,16572,"Black Magic (Avantime?) (MPU4) (Latvia, set 2)"
m4blkmgc_u1,16572,"Black Magic (Avantime?) (MPU4) (Ukraine, set 1)"
m4blkmgc_u2,16572,"Black Magic (Avantime?) (MPU4) (Ukraine, set 2)"
m4blkmgc_u3,16572,"Black Magic (Avantime?) (MPU4) (Ukraine, set 3)"
m4blkmgc_u4,16572,"Black Magic (Avantime?) (MPU4) (Ukraine, set 4)"
m4blkmgc_u5,16572,"Black Magic (Avantime?) (MPU4) (Ukraine, set 5)"
m4blkmgc_u6,16572,"Black Magic (Avantime?) (MPU4) (Ukraine, set 6)"
m4blkwhd,,Black &amp; White (Barcrest) (Dutch) (MPU4) (DBW 1.1)
m4blsbys,,Blues Boys (BWB) (MPU4) (set 1)
m4blsbys__0,16581,Blues Boys (BWB) (MPU4) (set 17)
m4blsbys__1,16581,Blues Boys (BWB) (MPU4) (set 18)
m4blsbys__2,16581,Blues Boys (BWB) (MPU4) (set 19)
m4blsbys__3,16581,Blues Boys (BWB) (MPU4) (set 20)
m4blsbys__4,16581,Blues Boys (BWB) (MPU4) (set 21)
m4blsbys__5,16581,Blues Boys (BWB) (MPU4) (set 22)
m4blsbys__6,16581,Blues Boys (BWB) (MPU4) (set 23)
m4blsbys__7,16581,Blues Boys (BWB) (MPU4) (set 24)
m4blsbys__8,16581,Blues Boys (BWB) (MPU4) (set 25)
m4blsbys__9,16581,Blues Boys (BWB) (MPU4) (set 37)
m4blsbys__a,16581,Blues Boys (BWB) (MPU4) (set 2)
m4blsbys__aa,16581,Blues Boys (BWB) (MPU4) (set 38)
m4blsbys__ab,16581,Blues Boys (BWB) (MPU4) (set 39)
m4blsbys__ac,16581,Blues Boys (BWB) (MPU4) (set 40)
m4blsbys__ad,16581,Blues Boys (BWB) (MPU4) (set 41)
m4blsbys__b,16581,Blues Boys (BWB) (MPU4) (set 3)
m4blsbys__c,16581,Blues Boys (BWB) (MPU4) (set 4)
m4blsbys__d,16581,Blues Boys (BWB) (MPU4) (set 5)
m4blsbys__e,16581,Blues Boys (BWB) (MPU4) (set 6)
m4blsbys__f,16581,Blues Boys (BWB) (MPU4) (set 7)
m4blsbys__g,16581,Blues Boys (BWB) (MPU4) (set 26)
