name,cloneOf,description
wbmlvc,29358,"Wonder Boy in Monster Land (English, Virtual Console)"
wboy,,"Wonder Boy (set 1, 315-5177)"
wboy2,29365,"Wonder Boy (set 2, 315-5178)"
wboy2u,29365,"Wonder Boy (set 2, not encrypted)"
wboy3,29365,"Wonder Boy (set 3, 315-5135)"
wboy4,29365,"Wonder Boy (315-5162, 4-D Warriors Conversion)"
wboy5,29365,"Wonder Boy (set 5, bootleg)"
wboyo,29365,"Wonder Boy (set 1, 315-5135)"
wboysys2,29365,Wonder Boy (system 2)
wboyu,29365,Wonder Boy (prototype?)
wboyub,29365,Wonder Boy (US bootleg)
wc90,,Tecmo World Cup '90 (World)
wc90a,29375,Tecmo World Cup '90 (Euro set 1)
wc90b,29375,Tecmo World Cup '90 (Euro set 2)
wc90b1,29375,Euro League (Italian hack of Tecmo World Cup '90)
wc90b2,29375,Worldcup '90
wc90ba,29375,Euro League (Italian hack of Temco World Cup '90 - alt version)
wc90t,29375,Tecmo World Cup '90 (trackball set 1)
wcat3,,Wild Cat 3
wcatcher,,Mahjong Wakuwaku Catcher (Japan)
wcbowl,,World Class Bowling (v1.66)
wcbowl11,29384,World Class Bowling (v1.1)
wcbowl12,29384,World Class Bowling (v1.2)
wcbowl13,29384,World Class Bowling (v1.3)
wcbowl13j,29384,"World Class Bowling (v1.3J, Japan)"
wcbowl14,29384,World Class Bowling (v1.4)
wcbowl140,29395,World Class Bowling Tournament (v1.40)
wcbowl15,29384,World Class Bowling (v1.5)
wcbowl16,29384,World Class Bowling (v1.6)
wcbowl161,29384,World Class Bowling (v1.61)
wcbowl165,29384,World Class Bowling (v1.65)
wcbowldx,,World Class Bowling Deluxe (v2.00)
wcherry,,Win Cherry (ver 0.16 - 19990219)
wcombat,9040,World Combat (ver UAA?)
wcombatj,0,World Combat (ver JAA)
wcombatk,0,World Combat (ver KBC)
wcs_l2,,World Cup Soccer (Lx-2)
wcs_la2,29400,World Cup Soccer (La-2)
wcs_p2,29400,World Cup Soccer (Pa-2)
wcs_p3,29400,World Cup Soccer (Px-3)
wcsoccer,,World Challenge Soccer (rev.1)
wcsoccerd2,29404,World Challenge Soccer (disp.rev.2)
wcup90,,World Cup 90
wcvol95,,World Cup Volley '95 (Japan v1.0)
wd_03r,29414,Who Dunnit (0.3 R)
wd_048r,29414,Who Dunnit (0.48 R)
wd_10f,29414,Who Dunnit (1.0 French)
wd_10g,29414,Who Dunnit (1.0 Germany)
wd_10r,29414,Who Dunnit (1.0 R)
wd_11,29414,Who Dunnit (1.1)
wd_12,,Who Dunnit (1.2)
wd_12g,29414,Who Dunnit (1.2 Germany)
wdun,,Who Dunnit (Russia)
wecleman,,WEC Le Mans 24 (set 1)
wecleman2,29417,WEC Le Mans 24 (set 2)
weddingr,8951,Wedding Rhapsody (GX624 JAA)
welltris,,"Welltris (World?, 2 players)"
welltrisj,29420,"Welltris (Japan, 2 players)"
westdrm,,Western Dream
westgun2,26326,Western Gun Part II
weststry,1588,West Story (bootleg of Blood Bros.)
westvent,,Western Venture (Ver. AA.02.D)
wexpress,4985,"Western Express (Japan, rev 4)"
wexpressb1,4985,Western Express (bootleg set 1)
wexpressb2,4985,Western Express (bootleg set 2)
wexpressb3,4985,Western Express (bootleg set 3)
wfortune,,Wheel Of Fortune (set 1)
wfortunea,29430,Wheel Of Fortune (set 2)
wg3dh,,Wayne Gretzky's 3D Hockey
wgp,,World Grand Prix (US)
wgp2,29433,World Grand Prix 2 (Japan)
wgpj,29433,World Grand Prix (Japan)
wgpjoy,29433,"World Grand Prix (joystick version) (Japan, set 1)"
wgpjoya,29433,"World Grand Prix (joystick version) (Japan, set 2)"
wh1,17898,World Heroes (ALM-005)
wh1h,0,World Heroes (ALH-005)
wh1ha,0,World Heroes (set 3)
wh2,17898,World Heroes 2 (ALM-006)(ALH-006)
wh2j,17898,World Heroes 2 Jet (ADM-007)(ADH-007)
whalecsh,803,"Whales of Cash (20155711, Malaysia)"
wheelfir,,Wheels &amp; Fire
wheelrun,,Wheels Runner
wheregld,803,"Where's the Gold (20177111, Malaysia)"
whirl_l2,29448,Whirlwind (L-2)
whirl_l3,,Whirlwind (L-3)
whirl_lg3,29448,Whirlwind (LG-3)
whiterus,,White Russia (Konami Endeavour)
whizz,28840,Whizz
whodunit,,Who Dunit (version 9.0)
whodunit8,29452,Who Dunit (version 8.0)
whoopee,18948,Pipi &amp; Bibis / Whoopee!! (Teki Paki hardware)
whp,17898,World Heroes Perfect
wiggie,,Wiggie Waggie
wildfang,,Wild Fang / Tecmo Knight
wildfangs,29457,Wild Fang
wildfyre,,Wildfyre
wildone,,"Wild One (4VXEC5357, New Zealand)"
wildpkr,,Wild Poker (ver. D 1.01)
wildplt,,Wild Pilot
wildways,803,"Wild Ways (10130111, Malaysia)"
willow,,Willow (World)
willowj,29464,Willow (Japan)
willowu,29464,Willow (USA)
willowuo,29464,Willow (USA Old Ver.)
wilytowr,,Wily Tower
winbid,,Winning Bid (Russia)
winbingo,,Win Win Bingo (set 1)
winbingoa,29470,Win Win Bingo (set 2)
windheat,,"Winding Heat (EAA, Euro v2.11)"
windheata,29472,"Winding Heat (AAA, Asia v2.11)"
windheatj,29472,"Winding Heat (JAA, Japan v2.11)"
windheatu,29472,"Winding Heat (UBC, USA v2.22)"
windjamr,,Windjammer (021216)
wingwar,,Wing War (World)
wingwarj,29477,Wing War (Japan)
wingwaru,29477,Wing War (US)
wink,,Wink (set 1)
winka,29480,Wink (set 2)
winner81,29484,"Winners Circle (81, 28*28 PCB)"
winner81b,29484,"Winners Circle (81, 18*22 PCB)"
winner82,,Winners Circle (82)
winrun,,Winning Run
winrun91,,Winning Run '91 (Japan)
winrungp,,Winning Run Suzuka Grand Prix (Japan)
winspike,8952,Winning Spike (ver EAA)
winspikej,0,Winning Spike (ver JAA)
wintbob,26667,The Winter Bobble (bootleg of Snow Bros.)
winterht,27849,Winter Heat (JUET 971012 V1.000)
wipeormt,,Wipeout (Ramtek) [TTL]
wipeout,,Wipeout (rev.2)
wiping,,Wiping
wiseguy,29825,Wise Guy
witch,,Witch
witchb,29496,Witch (With ranking)
witchcda,29508,"Witch Card (Spanish, witch game, set 1)"
witchcdb,29508,"Witch Card (Spanish, witch game, set 2)"
witchcdc,29508,"Witch Card (English, no witch game)"
witchcdd,29508,"Witch Card (German, WC3050, set 1 )"
witchcde,29508,"Witch Card (Video Klein CPU box, set 2)"
witchcdf,29508,"Witch Card (English, witch game, lamps)"
witchcdg,29508,"Witch Card (Falcon, enhanced sound)"
witchcdh,29508,"Witch Card (German, WC3050, set 2 )"
witchcdi,29508,"Witch Card (German, WC3050, 27-4-94)"
witchcdk,29509,"Witch Game (Video Klein, set 2)"
witchcrd,,"Witch Card (Video Klein CPU box, set 1)"
witchgme,,"Witch Game (Video Klein, set 1)"
witchjol,,"Jolli Witch (Export, 6T/12T ver 1.57D)"
witchryl,,Witch Royal (Export version 2.1)
witchs,29496,Witch (Sega License)
wits,,Wit's (Japan)
wivernwg,,Wivern Wings
wiz,,Wiz
wizard,,Wizard (Ver 1.0)
wizdfire,,Wizard Fire (Over Sea v2.1)
wizdfireu,29517,Wizard Fire (US v1.1)
wizt,29515,"Wiz (Taito, set 1)"
wizta,29515,"Wiz (Taito, set 2)"
wizwarz,,Wiz Warz (prototype)
wizzquiz,,Wizz Quiz (Konami version)
wizzquiza,29522,Wizz Quiz (version 4)
wjammers,17898,Windjammers / Flying Power Disc
wlcc,29819,"Wan Li Chang Cheng (China, V638C)"
wldarrow,,"Wild Arrow (color, Standard V4.8)"
wldcourt,,World Court (Japan)
wldcp_l1,,World Cup Soccer (L-1)
wldkicks,17808,World Kicks (WK2 Ver. A)
wldkicksa,0,World Kicks (WK3 Ver. A)
wldkicksb,0,World Kicks PCB (WKC1 Ver. A)
wldrider,17809,"Wild Riders (JPN, USA, EXP, KOR, AUS)"
wldstrek,,Wild Streak (Russia)
wldwitch,,"Wild Witch (Export, 6T/12T ver 1.84A)"
wldwitcha,29534,"Wild Witch (Export, 6T/12T ver 1.57-SP)"
wldwitchb,29534,"Wild Witch (Export, 6T/12T ver 1.57-TE)"
wldwitchc,29534,"Wild Witch (Export, 6T/12T ver 1.62A)"
wldwitchd,29534,"Wild Witch (Export, 6T/12T ver 1.62B)"
wldwitche,29534,"Wild Witch (Export, 6T/12T ver 1.62A-F)"
wldwitchf,29534,"Wild Witch (Export, 6T/12T ver 1.62A alt)"
wldwitchg,29534,"Wild Witch (Export, 6T/12T ver 1.62B alt)"
wldwitchh,29534,"Wild Witch (Export, 6T/12T ver 1.65A)"
wldwitchi,29534,"Wild Witch (Export, 6T/12T ver 1.65A-S)"
wldwitchj,29534,"Wild Witch (Export, 6T/12T ver 1.65A-S alt)"
wldwitchk,29534,"Wild Witch (Export, 6T/12T ver 1.65A-N)"
wldwitchl,29534,"Wild Witch (Export, 6T/12T ver 1.70A beta)"
wldwitchm,29534,"Wild Witch (Export, 6T/12T ver 1.70A)"
wldwitchn,29534,"Wild Witch (Export, 6T/12T ver 1.70A alt)"
wldwitcho,29534,"Wild Witch (Export, 6T/12T ver 1.74A-SP-BELG)"
wldwitchp,29534,"Wild Witch (Export, 6T/12T ver 1.74A)"
wldwitchq,29534,"Wild Witch (Export, 6T/12T ver 1.74A alt)"
wldwitchr,29534,"Wild Witch (Export, 6B/12B ver 1.75A-E English)"
wldwitchs,29534,"Wild Witch (Export, 6T/12T ver 1.76A)"
wldwitcht,29534,"Wild Witch (Export, 6T/12T ver 1.77A)"
wldwitchu,29534,"Wild Witch (Export, 6T/12T ver 1.79A)"
wldwitchv,29534,"Wild Witch (Export, 6T/12T ver 1.83A)"
wlstar,,Wonder League Star - Sok-Magicball Fighting (Korea)
wmatch,,Water Match (315-5064)
wmg,,Williams Multigame
wms,,WMS SetUp/Clear Chips (set 1)
wmsa,29560,WMS SetUp/Clear Chips (set 2)
wmsb,29560,WMS SetUp/Clear Chips (set 3)
wmsboom,,Boom (Russia)
wmstopb,,Top Banana (Russia)
wndrmomo,,Wonder Momo
wndrplnt,,Wonder Planet (Japan)
wof,,Warriors of Fate (World 921031)
wof_100a,29583,Wheel of Fortune v1.0
wof_200a,29583,Wheel of Fortune v2.0
wof_200f,29583,Wheel of Fortune v2.0 (French)
wof_200g,29583,Wheel of Fortune v2.0 (German)
wof_200i,29583,Wheel of Fortune v2.0 (Italian)
wof_300a,29583,Wheel of Fortune v3.0
wof_300f,29583,Wheel of Fortune v3.0 (French)
wof_300g,29583,Wheel of Fortune v3.0 (German)
wof_300i,29583,Wheel of Fortune v3.0 (Italian)
wof_300l,29583,Wheel of Fortune v3.0 (Spanish)
wof_400a,29583,Wheel of Fortune v4.0
wof_400f,29583,Wheel of Fortune v4.0 (French)
wof_400g,29583,Wheel of Fortune v4.0 (German)
wof_400i,29583,Wheel of Fortune v4.0 (Italian)
wof_400l,29583,Wheel of Fortune v4.0 (Spanish)
wof_500a,,Wheel of Fortune v5.0
wof_500f,29583,Wheel of Fortune v5.0 (French)
wof_500g,29583,Wheel of Fortune v5.0 (German)
wof_500i,29583,Wheel of Fortune v5.0 (Italian)
wof_500l,29583,Wheel of Fortune v5.0 (Spanish)
wofa,29567,Sangokushi II (Asia 921005)
wofhfh,29567,Huo Feng Huang (Chinese bootleg of Sangokushi II)
wofj,29567,Tenchi wo Kurau II: Sekiheki no Tatakai (Japan 921031)
wofr1,29567,Warriors of Fate (World 921002)
wofu,29567,Warriors of Fate (USA 921031)
wolffang,20205,Wolf Fang -Kuhga 2001- (Japan)
wolfman,,Wolf Man
wolfpack,,Wolf Pack (prototype)
wonder3,75,Wonder 3 (Japan 910520)
wondl96,,Wonder League '96 (Korea)
wondstck,,Wonder Stick
wontmuch,,Won!Tertainment Music Channel (v1.00)
woodpeca,29601,Woodpecker (set 2)
woodpeck,,Woodpecker (set 1)
worlddef,,World Defender
worldwar,,World Wars (World?)
wotw,,War of the Worlds
wotwc,29604,War of the Worlds (color)
wow,,Wizard of Wor
wowg,29606,Wizard of Wor (with German Language ROM)
wownfant,,WOW New Fantasia
wpksoc,,World PK Soccer
wpksocv2,,World PK Soccer V2 (ver 1.1)
wpt_103a,29647,World Poker Tour v1.03
wpt_105a,29647,World Poker Tour v1.05
wpt_106a,29647,World Poker Tour v1.06
wpt_106f,29647,World Poker Tour v1.06 (French)
wpt_106g,29647,World Poker Tour v1.06 (German)
wpt_106i,29647,World Poker Tour v1.06 (Italian)
wpt_106l,29647,World Poker Tour v1.06 (Spanish)
wpt_108a,29647,World Poker Tour v1.08
wpt_108f,29647,World Poker Tour v1.08 (French)
wpt_108g,29647,World Poker Tour v1.08 (German)
wpt_108i,29647,World Poker Tour v1.08 (Italian)
wpt_108l,29647,World Poker Tour v1.08 (Spanish)
wpt_109a,29647,World Poker Tour v1.09
wpt_109f,29647,World Poker Tour v1.09 (French)
wpt_109f2,29647,World Poker Tour v1.09 (French)(alt)
wpt_109g,29647,World Poker Tour v1.09 (German)
wpt_109i,29647,World Poker Tour v1.09 (Italian)
wpt_109l,29647,World Poker Tour v1.09 (Spanish)
wpt_111a,29647,World Poker Tour v1.11
wpt_111af,29647,"World Poker Tour v1.11 (English,French)"
wpt_111ai,29647,"World Poker Tour v1.11 (English,Italian)"
wpt_111al,29647,"World Poker Tour v1.11 (English,Spanish)"
wpt_111f,29647,World Poker Tour v1.11 (French)
wpt_111g,29647,World Poker Tour v1.11 (German)
wpt_111gf,29647,"World Poker Tour v1.11 (German,French)"
wpt_111i,29647,World Poker Tour v1.11 (Italian)
wpt_111l,29647,World Poker Tour v1.11 (Spanish)
wpt_112a,29647,World Poker Tour v1.12
wpt_112af,29647,"World Poker Tour v1.12 (English,French)"
wpt_112ai,29647,"World Poker Tour v1.12 (English,Italian)"
wpt_112al,29647,"World Poker Tour v1.12 (English,Spanish)"
wpt_112f,29647,World Poker Tour v1.12 (French)
wpt_112g,29647,World Poker Tour v1.12 (German)
wpt_112gf,29647,"World Poker Tour v1.12 (German,French)"
wpt_112i,29647,World Poker Tour v1.12 (Italian)
wpt_112l,29647,World Poker Tour v1.12 (Spanish)
wpt_1400,,World Poker Tour v14.00
wpt_1400af,29647,"World Poker Tour v14.00 (English,French)"
wpt_1400ai,29647,"World Poker Tour v14.00 (English,Italian)"
wpt_1400al,29647,"World Poker Tour v14.00 (English,Spanish)"
wpt_1400f,29647,World Poker Tour v14.00 (French)
wpt_1400g,29647,World Poker Tour v14.00 (German)
wpt_1400gf,29647,"World Poker Tour v14.00 (German,French)"
wpt_1400i,29647,World Poker Tour v14.00 (Italian)
wpt_1400l,29647,World Poker Tour v14.00 (Spanish)
wrally,,World Rally (set 1)
wrally2,,World Rally 2: Twin Racing
wrallya,29656,World Rally (set 2)
wrallyb,29656,"World Rally (US, 930217)"
wrecking,,Vs. Wrecking Crew
wrestwar,,"Wrestle War (set 3, World, 8751 317-0103)"
wrestwar1,29661,"Wrestle War (set 1, Japan, FD1094 317-0090)"
wrestwar2,29661,"Wrestle War (set 2, World, FD1094 317-0102)"
wrldtour,,Al's Garage Band Goes On A World Tour
wrldtour2,29664,Al's Garage Band Goes On A World Tour R02b
wrlok_l3,,Warlok (L-3)
wrofaero,,War of Aero - Project MEIOU
wrungp,17808,Wave Runner GP
ws,,World Stadium (Japan)
ws89,29669,World Stadium '89 (Japan)
ws90,29669,World Stadium '90 (Japan)
wsbbgd,17810,Super Major League / World Series Baseball (GDS-0010)
wschamp,,Wing Shooting Championship V2.00
wschampa,29673,Wing Shooting Championship V1.01
wschampb,29673,Wing Shooting Championship V1.00
wseries,,World Series: The Season
wsf,,World Soccer Finals
wsjr,565,Who Shot Johnny Rock? v1.6
wsjr_15,0,Who Shot Johnny Rock? v1.5
wsports,,Winter Sports
wstrike,,"Witch Strike (Export, 6T/12T ver 1.01A)"
wstrikea,29681,"Witch Strike (Export, 6T/12T ver 1.01B)"
wswe,19586,World Soccer Winning Eleven Arcade Game Style
wswe2k3,19586,World Soccer Winning Eleven Arcade Game 2003
wtchjack,,"Witch Jack (Export, 6T/12T ver 0.87-89)"
wtchjacka,29685,"Witch Jackpot (Export, 6T/12T ver 0.25)"
wtchjackb,29685,"Witch Jack (Export, 6T/12T ver 0.40)"
wtchjackc,29685,"Witch Jack (Export, 6T/12T ver 0.40T)"
wtchjackd,29685,"Witch Jack (Export, 6T/12T ver 0.62)"
wtchjacke,29685,"Witch Jack (Export, 6T/12T ver 0.64)"
wtchjackf,29685,"Witch Jack (Export, 6T/12T ver 0.65)"
wtchjackg,29685,"Witch Jack (Export, 6T/12T ver 0.70S)"
wtchjackh,29685,"Witch Jack (Export, 6T/12T ver 0.70P)"
wtchjacki,29685,"Witch Jack (Export, 6T/12T ver 0.87)"
wtchjackj,29685,"Witch Jack (Export, 6T/12T ver 0.87-88)"
wtennis,,World Tennis
wtiger,,"White Tiger Classic (0200954V, NSW/ACT)"
wtigernz,,"White Tiger (3VXFC5342, New Zealand)"
wtrnymph,,Water-Nymph (Ver. 1.4)
wupndown,,"Witch Up &amp; Down (Export, 6T/12T ver 1.02)"
wupndowna,29700,"Witch Up &amp; Down (Export, 6T/12T ver 0.99, set 1)"
wupndownb,29700,"Witch Up &amp; Down (Export, 6T/12T ver 0.99, set 2)"
wupndownc,29700,"Witch Up &amp; Down (Export, 6T/12T ver 0.99, set 3)"
wupndownd,29700,"Witch Up &amp; Down (Export, 6T/12T ver 0.99T)"
ww3,19966,WW III
ww_l2,29709,White Water (L-2)
ww_l3,29709,White Water (L-3)
ww_l4,29709,White Water (L-4)
ww_l5,,White Water (L-5)
ww_lh5,29709,White Water (LH-5)
ww_lh6,29709,White Water (LH-6)
ww_p1,29709,White Water (P-8 P-1 sound)
ww_p8,29709,White Water (P-8 P-2 sound)
wwallyj,,"Wally wo Sagase! (rev B, Japan, FD1094 317-0197B)"
wwallyja,29714,"Wally wo Sagase! (rev A, Japan, FD1094 317-0197A)"
wwestern,,Wild Western (set 1)
wwestern1,29716,Wild Western (set 2)
wwfmania,,WWF: Wrestlemania (rev 1.30 08/10/95)
wwfmaniab,29718,WWF: Wrestlemania (rev 1.20 08/02/95)
wwfmaniac,29718,WWF: Wrestlemania (rev 1.1 07/11/95)
wwfr_103,29722,WWF Royal Rumble (1.03)
wwfr_106,,WWF Royal Rumble (1.06)
wwfroyal,17808,"WWF Royal Rumble (JPN, USA, EXP, KOR, AUS)"
wwfsstar,,WWF Superstars (Europe)
wwfsstarb,29724,WWF Superstars (bootleg)
wwfsstarj,29724,WWF Superstars (Japan)
wwfsstaru,29724,"WWF Superstars (US, Newer)"
wwfsstarua,29724,WWF Superstars (US)
wwfwfest,,WWF WrestleFest (US set 1)
wwfwfesta,29729,WWF WrestleFest (US Tecmo)
wwfwfestb,29729,WWF WrestleFest (US bootleg)
wwfwfestj,29729,WWF WrestleFest (Japan)
wwfwfestk,29729,WWF WrestleFest (Korea)
wwjgtin,,Wai Wai Jockey Gate-In!
wyvernf0,,Wyvern F-0
wyvernwg,29514,Wyvern Wings (set 1)
wyvernwga,29514,Wyvern Wings (set 2)
x2222,,X2222 (final debug?)
x2222o,29738,X2222 (5-level prototype)
x5jokers,,X Five Jokers (Version 1.12)
xday2,,X-Day 2 (Japan)
xenon,,Xenon
xenonf,29742,Xenon (French)
xenophob,,Xenophobe
xevi3dg,,"Xevious 3D/G (Japan, XV31/VER.A)"
xevios,29747,Xevios
xevious,,Xevious (Namco)
xeviousa,29747,"Xevious (Atari, harder)"
xeviousb,29747,Xevious (Atari)
xeviousc,29747,"Xevious (Atari, Namco PCB)"
xexex,,Xexex (ver EAA)
xexexa,29751,Xexex (ver AAA)
xexexj,29751,Xexex (ver JAA)
xfiles,,The X-Files
xfiles2,29757,X-Files (2.04)
xfilesk,29754,"The X-Files (Censored, Korea)"
xfilesp,,X-Files (3.03)
xforce,,X Force
xiistag,28072,XII Stag (V2.01J)
xmcota,,X-Men: Children of the Atom (Euro 950331)
xmcotaa,29760,X-Men: Children of the Atom (Asia 950105)
xmcotaar1,29760,X-Men: Children of the Atom (Asia 941217)
xmcotah,29760,X-Men: Children of the Atom (Hispanic 950331)
xmcotahr1,29760,X-Men: Children of the Atom (Hispanic 950105)
xmcotaj,29760,X-Men: Children of the Atom (Japan 950105)
xmcotaj1,29760,X-Men: Children of the Atom (Japan 941222)
xmcotaj2,29760,X-Men: Children of the Atom (Japan 941219)
xmcotaj3,29760,X-Men: Children of the Atom (Japan 941217)
xmcotajr,29760,X-Men: Children of the Atom (Japan 941208 rent version)
xmcotar1,29760,X-Men: Children of the Atom (Euro 950105)
xmcotar1d,29760,X-Men: Children of the Atom (Euro 950105 Phoenix Edition) (bootleg)
xmcotau,29760,X-Men: Children of the Atom (USA 950105)
xmen,,X-Men (4 Players ver UBB)
xmen2pa,29773,X-Men (2 Players ver AAA)
xmen2pe,29773,X-Men (2 Players ver EAA)
xmen2pj,29773,X-Men (2 Players ver JAA)
xmen6p,29773,X-Men (6 Players ver ECB)
xmen6pu,29773,X-Men (6 Players ver UCB)
xmena,29773,X-Men (4 Players ver AEA)
xmenaa,29773,X-Men (4 Players ver ADA)
xmene,29773,X-Men (4 Players ver EBA)
xmenj,29773,X-Men (4 Players ver JBA)
xmultipl,,"X Multiply (World, M81)"
xmultiplm72,29783,"X Multiply (Japan, M72)"
xmvsf,,X-Men Vs. Street Fighter (Euro 961004)
xmvsfa,29785,X-Men Vs. Street Fighter (Asia 961023)
xmvsfar1,29785,X-Men Vs. Street Fighter (Asia 961004)
xmvsfar2,29785,X-Men Vs. Street Fighter (Asia 960919)
xmvsfar3,29785,X-Men Vs. Street Fighter (Asia 960910)
xmvsfb,29785,X-Men Vs. Street Fighter (Brazil 961023)
xmvsfh,29785,X-Men Vs. Street Fighter (Hispanic 961004)
xmvsfj,29785,X-Men Vs. Street Fighter (Japan 961004)
xmvsfjr1,29785,X-Men Vs. Street Fighter (Japan 960910)
xmvsfjr2,29785,X-Men Vs. Street Fighter (Japan 960909)
xmvsfr1,29785,X-Men Vs. Street Fighter (Euro 960910)
xmvsfu,29785,X-Men Vs. Street Fighter (USA 961023)
xmvsfu1d,29785,X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg)
xmvsfur1,29785,X-Men Vs. Street Fighter (USA 961004)
xorworld,,Xor World (prototype)
xplan,,X-Plan (Ver. 1.01)
xrally,6763,Xtreme Rally / Off Beat Racer!
xsandos,,X's &amp; O's
xsedae,,X Se Dae Quiz (Korea)
xsleena,,Xain'd Sleena (World)
xsleenab,29804,Xain'd Sleena (bootleg)
xsleenaj,29804,Xain'd Sleena (Japan)
xtheball,,X the Ball
xtom3d,,X Tom 3D
xtrain,,X-Train (Ver. 1.3)
xtrial,9040,Xtrial Racing (ver JAB)
xtrmhnt2,1174,Extreme Hunting 2
xtrmhunt,1174,Extreme Hunting
xxmissio,,XX Mission
xybots,,Xybots (rev 2)
xybots0,29814,Xybots (rev 0)
xybots1,29814,Xybots (rev 1)
xybotsf,29814,"Xybots (French, rev 3)"
xybotsg,29814,"Xybots (German, rev 3)"
xymg,,"Xing Yun Man Guan (China, V651C)"
xyonix,,Xyonix
yachtmn,17118,Yachtsman
yamagchi,,Go Go Mr. Yamaguchi / Yuke Yuke Yamaguchi-kun
yamato,,Yamato (US)
yamato2,29823,Yamato (World?)
yamyam,,Yam! Yam!?
yamyamk,29825,Yam! Yam!? (Korea)
yanchamr,8821,Kaiketsu Yanchamaru (Japan)
yankeedo,17544,Yankee DO!
yarunara,,Mahjong Yarunara (Japan)
yellowcbb,8738,Yellow Cab (bootleg)
yellowcbj,8738,Yellow Cab (Japan)
yesnoj,,Yes/No Sinri Tokimeki Chart
yiear,,Yie Ar Kung-Fu (program code I)
yiear2,29833,Yie Ar Kung-Fu (program code G)
yieartf,29833,Yie Ar Kung-Fu (GX361 conversion)
yorijori,,Yori Jori Kuk Kuk
yosakdon,,Yosaku To Donbei (set 1)
yosakdona,29837,Yosaku To Donbei (set 2)
yosimotm,29840,Mahjong Yoshimoto Gekijou [BET] (Japan)
yosimoto,,Mahjong Yoshimoto Gekijou (Japan)
youjyudn,,Youjyuden (Japan)
youkaidk1,26283,"Yokai Douchuuki (Japan, old version (YD1))"
youkaidk2,26283,"Yokai Douchuuki (Japan, new version (YD2, Rev B))"
youma,17993,Youma Ninpou Chou (Japan)
youma2,17993,"Youma Ninpou Chou (Japan, alt)"
youmab,17993,"Youma Ninpou Chou (Game Electronics bootleg, set 1)"
youmab2,17993,"Youma Ninpou Chou (Game Electronics bootleg, set 2)"
yujan,16801,Yu-Jan
yuka,16801,Yu-Ka
yukiwo,16953,"Yukiwo (World, prototype)"
yukon,,Yukon (version 2.0)
yukon1,29851,Yukon (version 1.0)
yukongld,,Yukon Gold (Russia)
yumefuda,,Yumefuda [BET]
yuyugogo,,Yuuyu no Quiz de GO!GO! (Japan)
yuyuhaku,28033,The Battle of Yu Yu Hakusho: Shitou! Ankoku Bujutsukai!
zankor,,Zankor (Italian speech)
zaryavos,,Zarya Vostoka
zarza,,Zarza (set 1)
zarza1,29859,Zarza (set 2)
zarzon,20426,Zarzon
zaviga,,Zaviga
zavigaj,29862,Zaviga (Japan)
zaxxon,,Zaxxon (set 1)
zaxxon2,29864,Zaxxon (set 2)
zaxxon3,29864,Zaxxon (set 3)
zaxxonb,29864,Jackson
zaxxonj,29864,Zaxxon (Japan)
zedblade,17898,Zed Blade / Operation Ragnarok
zekepeak,6936,Zeke's Peak
zektor,,Zektor (revision B)
zephy,,Zephy
zero,3090,"Zero (set 1, Defender bootleg)"
zero2,3090,"Zero (set 2, Defender bootleg)"
zerogu2,17808,Zero Gunner 2
zerogun,,"Zero Gunner (Export, Model 2B)"
zeroguna,29876,"Zero Gunner (Export, Model 2A)"
zerogunaj,29876,"Zero Gunner (Japan, Model 2A)"
zerogunj,29876,"Zero Gunner (Japan, Model 2B)"
zerohour,,Zero Hour (set 1)
zerohoura,29880,Zero Hour (set 2)
zerohouri,29880,Zero Hour (Inder)
zeropnt,,Zero Point (set 1)
zeropnt2,,Zero Point 2
zeropnta,29883,Zero Point (set 2)
zeropntj,29883,Zero Point (Japan)
zeroteam,,Zero Team USA (US)
zeroteama,29887,"Zero Team (Japan?, earlier?)"
zeroteamb,29887,"Zero Team (Japan?, later batteryless)"
zeroteamc,29887,Zero Team (Taiwan)
zeroteamd,29887,Zero Team (Korea)
zeroteams,29887,Zero Team Selection
zeroteamsr,29887,Zero Team Suicide Revival Kit
zerotime,5592,Zero Time
zerotimed,5592,Zero Time (Datamat)
zerotm2k,29887,Zero Team 2000
zerotrgt,,"Zero Target (World, CW)"
zerotrgta,29897,"Zero Target (World, CT)"
zerowing,,Zero Wing (2P set)
zerowing1,29899,Zero Wing (1P set)
zerowingw,29899,"Zero Wing (2P set, Williams license)"
zerozone,,Zero Zone
zgundm,28032,Mobile Suit Z-Gundam: A.E.U.G. vs Titans (ZGA1 Ver. A)
zgundmdx,28032,Mobile Suit Z-Gundam: A.E.U.G. vs Titans DX (ZDX1 Ver. A)
zhongguo,,Zhong Guo Chu Da D
zigzag,,"Zig Zag (Galaxian hardware, set 1)"
zigzag2,29906,"Zig Zag (Galaxian hardware, set 2)"
zingzip,,Zing Zing Zip
zingzipbl,29908,Zing Zing Zip (bootleg)
zintrckb,17898,Zintrick / Oshidashi Zentrix (hack)
zipzap,,Zip &amp; Zap
