name,cloneOf,description
vasara2,,Vasara 2 (set 1)
vasara2a,4564,Vasara 2 (set 2)
gdfs,,Mobile Suit Gundam Final Shooting (Japan)
ultrax,,Ultra X Weapons - Ultra Keibitai
jsk,,Joryuu Syougi Kyoushitsu (Japan)
powerins,,Power Instinct (USA bootleg) (set 1)
powerina,4569,Power Instinct (USA bootleg) (set 2)
ohmygod,,Oh My God! (Japan)
naname,,Naname de Magic! (Japan)
blmbycar,,Blomby Car
blmbycau,4573,Blomby Car (not encrypted)
speakres,,Speak and Rescue
stratvox,4575,Stratovox
spacecho,4575,Space Echo
route16,,Route 16
route16a,4578,Route 16 (set 2)
route16b,4578,Route 16 (bootleg)
routex,4578,Route X (bootleg)
ttmahjng,,Mahjong
fnkyfish,,Funky Fish
kangaroo,,Kangaroo
kangaroa,4584,Kangaroo (Atari)
kangarob,4584,Kangaroo (bootleg)
arabian,,Arabian
arabiana,4587,Arabian (Atari)
markham,,Markham
strnskil,,Strength and Skill
guiness,4590,The Guiness (Japan)
pettanp,,Pettan Pyuu (Japan)
ikki,,Ikki (Japan)
shanghai,,Shanghai (Japan)
shangha2,,Shanghai II (Japan)
shangha3,,Shanghai III (Japan)
heberpop,,Hebereke no Popoon (Japan)
blocken,,Blocken (Japan)
goindol,,Goindol (World)
goindolu,4599,Goindol (US)
goindolj,4599,Goindol (Korea)
rranger,,Rough Ranger (v2.0)
sranger,4602,Super Ranger (v2.0)
srangerb,4602,Super Ranger (bootleg)
srangerw,4602,Super Ranger (WDK)
sparkman,,Spark Man (v 2.0)
hardhead,,Hard Head
hardhedb,4607,Hard Head (bootleg)
starfigh,,Star Fighter (v1)
hardhea2,,Hard Head 2 (v2.0)
brickzn,,Brick Zone (v5.0)
brickzn3,4611,Brick Zone (v3.0)
bssoccer,,Back Street Soccer
uballoon,,Ultra Balloon
gundealr,,Gun Dealer (set 1)
gundeala,4615,Gun Dealer (set 2)
gundealt,4615,Gun Dealer (Tecmo)
yamyam,,Yam! Yam![Q]
wiseguy,4618,Wise Guy
lastday,,The Last Day (set 1)
lastdaya,4620,The Last Day (set 2)
gulfstrm,,Gulf Storm
gulfstr2,4622,Gulf Storm (Media Shoji)
pollux,,Pollux (set 1)
polluxa,4624,Pollux (set 2)
flytiger,,Flying Tiger
bluehawk,,Blue Hawk
bluehawn,4627,Blue Hawk (NTC)
sadari,,Sadari
gundl94,,Gun Dealer '94
primella,4630,Primella
superx,,Super-X (NTC)
superxm,4632,Super-X (Mitchell)
rshark,,R-Shark
leprechn,,Leprechaun
potogold,4635,Pot of Gold
piratetr,,Pirate Treasure
beezer,,Beezer (set 1)
beezer1,4638,Beezer (set 2)
pushman,,Pushman
bballs,,Bouncing Balls
zerozone,,Zero Zone
lvgirl94,,Las Vegas Girl (Girl '94)
hotpinbl,,Hot Pinball
galspnbl,,Gals Pinball
fantasia,,Fantasia
newfant,,New Fantasia
fantsy95,,Fantasy '95
missw96,,Miss World '96 Nude
fantsia2,,Fantasia II
galhustl,,Gals Hustler
sslam,,Super Slam (set 1)
sslama,4652,Super Slam (set 2)
powerbal,,Power Balls
hrdtimes,,Hard Times
bigtwin,,Big Twin
wbeachvl,,World Beach Volley
sharkatt,,Shark Attack
thief,,Thief
natodef,,NATO Defense
natodefa,4660,NATO Defense (alternate mazes)
mrflea,,The Amazing Adventures of Mr. F. Lea
holeland,,Hole Land
crzrally,,Crazy Rally
speedbal,,Speed Ball
sauro,,Sauro
trckydoc,,Tricky Doc
karatour,,The Karate Tournament
ladykill,,Lady Killer
moegonta,4669,Moeyo Gonta!! (Japan)
pangpoms,,Pang Poms
pangpomm,4671,Pang Poms (Mitchell)
skyalert,,Sky Alert
poitto,,Poitto!
dharma,,Dharma Doujou
lastfort,,Last Fortress - Toride
lastfero,4676,Last Fortress - Toride (Erotic)
toride2g,,Toride II Adauchi Gaiden
daitorid,,Daitoride
dokyusei,,Mahjong Doukyuusei
dokyusp,,Mahjong Doukyuusei Special
puzzli,,Puzzli
3kokushi,,Sankokushi (Japan)
pururun,,Pururun
balcube,,Bal Cube
mouja,,Mouja (Japan)
bangball,,Bang Bang Ball (v1.05)
gakusai,,Mahjong Gakuensai (Japan)
gakusai2,,Mahjong Gakuensai 2 (Japan)
gunmast,,Gun Master
msgogo,,Mouse Shooter GoGo
blzntrnd,,Blazing Tornado
gstrik2,,Grand Striker 2 (Japan)
hyprduel,,Hyper Duel (World)
hyprdelj,4694,Hyper Duel (Japan)
spcforce,,Space Force
spcforc2,4696,Space Force (set 2)
meteor,4696,Meteoroids
looping,,Looping (set 1)
loopinga,4699,Looping (set 2)
skybump,,Sky Bumper
suprridr,,Super Rider
paradise,,Paradise
tgtball,,Target Ball (Nude)
tgtballa,4704,Target Ball
penky,,Penky
torus,,Torus
madball,,Mad Ball V2.0
madballn,4708,Mad Ball V2.0 (With Nudity)
cannball,,Cannon Ball
magix,,Magix - Rock
magicbub,,Magic Bubble
shocking,,Shocking
bombkick,,Bomb Kick
blueprnt,,Blue Print (Midway)
blueprnj,4715,Blue Print (Jaleco)
saturn,,Saturn
gogomile,,Go Go! Mile Smile
gogomilj,4718,Susume! Mile Smile (Japan)
pbancho,,Gyakuten!! Puzzle Bancho (Japan)
asurabld,,Asura Blade - Sword of Dynasty
asurabus,,Asura Buster - Eternal Warriors
drgnmst,,Dragon Master
mastfury,,Master's Fury
burglarx,,Burglar X
zeropnt,,Zero Point (set 1)
zeropnta,4726,Zero Point (set 2)
zeropnt2,,Zero Point 2
silkroad,,The Legend of Silkroad
dolmen,,Dolmen
twinactn,,Twin Action
stagger1,,Stagger I (Japan)
redhawk,4732,Red Hawk (US)
grdnstrm,,Sen Jin - Guardian Storm (Korea)
bubl2000,,Bubble 2000
spec2k,,Spectrum 2000 (Euro)
multchmp,,"Multi Champ (World, ver. 2.5)"
multchmpk,4737,Multi Champ (Korea)
hedpanic,,"Head Panic (ver. 0117, 17-01-2000)"
hedpanicf,4739,"Head Panic (ver. 0315, 15-03-2000)"
hedpanico,4739,"Head Panic (ver. 0615, 15-06-1999)"
mchampdx,,"Multi Champ Deluxe (ver. 0106, 06-01-2000)"
mchampdxa,4742,"Multi Champ Deluxe (ver. 1126, 26-11-1999)"
deluxe5,,"Deluxe 5 (ver. 0107, 07-01-2000)"
tangtang,,"Tang Tang (ver. 0526, 26-05-2000)"
firehawk,,Fire Hawk
swatpolc,,SWAT Police
royalmah,,Royal Mahjong (Japan)
suzume,,Watashiha Suzumechan (Japan)
hnayayoi,,Hana Yayoi (Japan)
dondenmj,,Don Den Mahjong [BET] (Japan)
hnfubuki,4750,Hana Fubuki [BET] (Japan)
mjdiplob,,Mahjong Diplomat [BET] (Japan)
untoucha,,Untouchable (Japan)
tontonb,,Tonton [BET] (Japan)
hanamai,,Hana no Mai (Japan)
majs101b,,Mahjong Studio 101 [BET] (Japan)
hnkochou,4756,Hana Kochou [BET] (Japan)
mjderngr,,Mahjong Derringer (Japan)
hnoridur,,Hana Oriduru (Japan)
drgpunch,,Dragon Punch (Japan)
mjfriday,,Mahjong Friday (Japan)
mjifb,,Mahjong If [BET] (Japan)
sprtmtch,4761,Sports Match
maya,,Maya
inca,4765,Inca
roldfrog,,The Return of Lady Frog
roldfrga,4767,The Return of Lady Frog (set 2)
mcnpshnt,,Mahjong Campus Hunting (Japan)
7jigen,,7jigen no Youseitachi - Mahjong 7 Dimensions (Japan)
mjdialq2,,Mahjong Dial Q2 (Japan)
yarunara,,Mahjong Yarunara (Japan)
mjangels,,Mahjong Angels - Comic Theater Vol.2 (Japan)
quiztvqq,,Quiz TV Gassyuukoku QandQ (Japan)
mmpanic,,Monkey Mole Panic (USA)
quizchq,,Quiz Channel Question (Ver 1.00) (Japan)
quizchql,4776,Quiz Channel Question (Ver 1.23) (Taiwan[Q])
quiz365,,Quiz 365 (Hong Kong and Taiwan)
rongrong,,Rong Rong (Germany)
nettoqc,,Nettoh Quiz Champion (Japan)
ddenlovr,,Don Den Lover Vol. 1 (Hong Kong)
hanakanz,,Hanakanzashi (Japan)
realbrk,,Billiard Academy Real Break (Japan)
nyny,,New York New York
nynyg,4784,New York New York (Gottlieb)
arcadia,4784,Waga Seishun no Arcadia
r2dtank,,R2D Tank
spiders,,Spiders (set 1)
spiders2,4788,Spiders (set 2)
iqblock,,IQ-Block
grndtour,,Grand Tour
cabaret,,Cabaret
drgnwrld,,"Dragon World (World, V040O)"
vbowl,,"Virtua Bowling (World, V101XCM )"
vbowlj,4794,"Virtua Bowling (Japan, V100JCM)"
grtwall,,The Great Wall
orlegend,,Oriental Legend - Xi Yo Gi Shi Re Zuang (ver. 126)
orlegnde,4797,Oriental Legend - Xi Yo Gi Shi Re Zuang (ver. 112)
orlegndc,4797,"Oriental Legend - Xi Yo Gi Shi Re Zuang (ver. 112, Chinese Board)"
olds,,"Oriental Legend Special - Xi You Shi E Zhuan Super (ver. 101, Korean Board)"
olds103t,4800,"Oriental Legend Special - Xi You Shi E Zhuan Super (ver. 103, China, Tencent) (unprotected)"
dragwld2,,"Zhong Guo Long II (ver. 100C, China)"
killbld,,"The Killing Blade (ver. 109, Chinese Board)"
kov,,Knights of Valour - Sangoku Senki (ver. 117)
kovplus,4804,Knights of Valour Plus - Sangoku Senki Plus (ver. 119)
kov115,4804,Knights of Valour - Sangoku Senki (ver. 115)
kovsh,4804,Knights of Valour Superheroes - Sangoku Senki Superheroes (ver. 322)
photoy2k,,Photo Y2K
puzlstar,,Puzzle Star
puzzli2,,Puzzli 2 (ver. 100)
puzzli2s,4810,Puzzli 2 Super (ver. 200)
py2k2,,Photo Y2K 2
ddp2,,DoDonPachi II - Bee Storm
hitme,,Hit Me
mblkjack,4814,Black Jack (Mirco)
barricad,,Barricade
brickyrd,4816,Brickyard
starcrus,,Star Cruiser
battlex,,Battle Cross
dodgeman,,Dodge Man
carjmbre,,Car Jamboree
popper,,Popper
speedspn,,Speed Spin
kickgoal,,Kick Goal
actionhw,,Action Hollywood
topdrive,,Top Driving (version 1.1)
usg32,,Super Duper Casino (California V3.2)
usg82,4829,Super Ten V8.2
usg83,,Super Ten V8.3
usg83x,4829,Super Ten V8.3X
usg185,,Games V18.7C
usg252,,Games V25.4X
mermaid,,Mermaid
rougien,,Rougien
drmicro,,Dr. Micro
appoooh,,Appoooh
bankp,,Bank Panic
combh,,Combat Hawk
mjkjidai,,Mahjong Kyou Jidai (Japan)
mayumi,,Kikiippatsu Mayumi-chan (Japan)
btoads,,Battle Toads
kinst,,Killer Instinct (v1.0)
kinst2,,Killer Instinct 2 (v2.1)
gigasb,,Gigas (bootleg)
gigasm2b,,Gigas Mark II (bootleg)
oigas,4844,Oigas (bootleg)
pbillrd,,Perfect Billiard
pbillrds,4847,Perfect Billiard (Sega)
freekick,,Free Kick
freekckb,4849,Free Kick (bootleg)
countrun,,Counter Run
countrnb,4851,Counter Run (bootleg set 1)
countrb2,4851,Counter Run (bootleg set 2)
countrunb3,4851,Counter Run (bootleg set 3)
rmhaihai,,Real Mahjong Haihai (Japan)
rmhaihib,4855,Real Mahjong Haihai [BET] (Japan)
rmhaijin,,Real Mahjong Haihai Jinji Idou Hen (Japan)
rmhaisei,,Real Mahjong Haihai Seichouhen (Japan)
themj,,The Mah-jong (Japan)
hanaroku,,Hanaroku
yumefuda,,Yumefuda [BET]
hourouki,,Mahjong Hourouki Part 1 - Seisyun Hen (Japan)
mhgaiden,,Mahjong Hourouki Gaiden (Japan)
mjhokite,,Mahjong Hourouki Okite (Japan)
mjclinic,,Mahjong Clinic (Japan)
mrokumei,,Mahjong Rokumeikan (Japan)
reikaids,,Reikai Doushi (Japan)
mjkojink,,Mahjong Kojinkyouju (Private Teacher) (Japan)
vitaminc,,Mahjong Vitamin C (Japan)
mjyougo,,Mahjong-yougo no Kisotairyoku (Japan)
lemnangl,,Mahjong Lemon Angel (Japan)
mjkinjas,,Mahjong Kinjirareta Asobi (Japan)
battlcry,,Battlecry
jogakuen,,Mahjong Jogakuen (Japan)
mjikaga,,Mahjong Ikaga Desu ka (Japan)
ultennis,,Ultimate Tennis
cheesech,,Cheese Chase
stonebal,,Stone Ball (4 Players)
stoneba2,4878,Stone Ball (2 Players)
dynamski,,Dynamic Ski
chinhero,,Chinese Hero
chinher2,4881,Chinese Hero (older)
shangkid,,Shanghai Kid
hiryuken,4883,Hokuha Syourin Hiryu no Ken
astinvad,,Astro Invader
kamikaze,4885,Kamikaze
spcking2,,Space King 2
spaceint,,Space Intruder
spacefb,,Space Firebird (Nintendo)
spacefbg,4889,Space Firebird (Gremlin)
spacefbb,4889,Space Firebird (bootleg)
spacebrd,4889,Space Bird (bootleg)
spacedem,4889,Space Demon
omegrace,,Omega Race
deltrace,4894,Delta Race
dday,,D-Day
ddayc,4896,D-Day (Centuri)
hexa,,Hexa
stactics,,Space Tactics
exterm,,Exterminator
kingofb,,King of Boxer (English)
ringking,4901,Ring King (US set 1)
ringkin2,4901,Ring King (US set 2)
ringkin3,4901,Ring King (US set 3)
ambush,,Ambush
ambusht,4905,Ambush (Tecfri)
homo,4599,Homo
dlair,,Dragon's Lair
aztarac,,Aztarac
mole,,Mole Attack
thehand,,The Hand
gotya,4911,"Got-Ya (12-24-1981, prototype[Q])"
mrjong,,Mr. Jong (Japan)
crazyblk,4913,Crazy Blocks
blkbustr,4913,BlockBuster
polyplay,,Poly-Play
amspdwy,,American Speedway (set 1)
amspdwya,4917,American Speedway (set 2)
othldrby,,Othello Derby (Japan)
mosaic,,Mosaic
mosaica,4920,Mosaic (Fuuki)
gfire2,,Golden Fire II
spdbuggy,,Speed Buggy
sprcros2,,Super Cross 2 (Japan)
mugsmash,,Mug Smashers
stlforce,,Steel Force
mortalr,,Mortal Race
fantland,,Fantasy Land
galaxygn,,Galaxy Gunners
borntofi,,Born To Fight
wheelrun,,Wheels Runner
gcpinbal,,Grand Cross
aquarium,,Aquarium (Japan)
policetr,,Police Trainer (Rev 1.3)
policeto,4934,Police Trainer (Rev 1.1)
plctr13b,4934,Police Trainer (Rev 1.3B)
sshooter,,Sharpshooter (Rev 1.7)
pass,,Pass
news,,News
taxidrvr,,Taxi Driver
xyonix,,Xyonix
findout,,Find Out
dribling,,Dribbling
driblino,4943,Dribbling (Olympia)
ace,,Ace
clayshoo,,Clay Shoot
pirates,,Pirates
genix,,Genix Family
fitfight,,Fit of Fighting
histryma,,The History of Martial Arts
bbprot,,Untitled Fighter 'BB' (prototype)
flower,,Flower
flowerbl,4952,Flower (bootleg)
diverboy,,Diver Boy
beaminv,,Beam Invader
mcatadv,,Magical Cat Adventure
mcatadvj,4956,Magical Cat Adventure (Japan)
nost,,Nostradamus
nostj,4958,Nostradamus (Japan)
nostk,4958,Nostradamus (Korea)
4enraya,,4 En Raya
oneshot,,One Shot One Kill
maddonna,,Mad Donna (set 1)
maddonnb,4963,Mad Donna (set 2)
tugboat,,Tugboat
gotcha,,Got-cha
amerdart,,AmeriDarts
coolpool,,Cool Pool
9ballsht,4968,9-Ball Shootout (set 1)
9ballsh2,4968,9-Ball Shootout (set 2)
9ballsh3,4968,9-Ball Shootout (set 3)
gumbo,,Gumbo
trivquiz,,Triv Quiz
statriv2,,Triv Two
supertr2,,Super Triv II
tickee,,Tickee Tickats
crgolf,,Crowns Golf (set 1)
crgolfa,4977,Crowns Golf (set 2)
crgolfb,4977,Champion Golf (bootleg Set 1)
crgolfc,4977,Champion Golf
truco,,Truco-Tron
thedeep,,The Deep (Japan)
rundeep,4982,Run Deep
wallc,,Wall Crash
skyarmy,,Sky Army
lethalj,,Lethal Justice
eggventr,,Egg Venture
eggvntdx,4987,Egg Venture Deluxe
rotaryf,,Rotary Fighter
sbugger,,Space Bugger
portrait,,Portraits
enigma2,,Enigma 2
enigma2a,4992,Enigma 2 (Space Invaders Hardware)
ltcasino,,Little Casino
ltcasin2,,Little Casino 2
vamphalf,,Vamp 1-2
hidnctch,,Hidden Catch
landbrk,,Land Breaker
racoon,,Racoon World
xfiles,,X-Files
strvmstr,,Super Trivia Master
dorachan,,Dorachan
ladyfrog,,Lady Frog
rabbit,,Rabbit
tmmjprd,,Tokimeki Mahjong Paradise - Dear My Love
malzak,,Malzak
supertnk,,Super Tank
crospang,,Cross Pang
funybubl,,Funny Bubble
nam1975,,NAM-1975
bstars,,Baseball Stars Professional
tpgolf,,Top Player's Golf
mahretsu,,Mahjong Kyoretsuden
maglord,,Magician Lord (set 1)
maglordh,5014,Magician Lord (set 2)
ridhero,,Riding Hero (set 1)
ridheroh,5016,Riding Hero (set 2)
alpham2,,Alpha Mission II / ASO II - Last Guardian
ncombat,,Ninja Combat
cyberlip,,Cyber-Lip
superspy,,The Super Spy
mutnat,,Mutation Nation
kotm,,King of the Monsters (set 1)
kotmh,5023,King of the Monsters (set 2)
sengoku,,Sengoku / Sengoku Denshou (set 1)
sengokh,5025,Sengoku / Sengoku Denshou (set 2)
burningf,,Burning Fight (set 1)
burningh,5027,Burning Fight (set 2)
lbowling,,League Bowling
gpilots,,Ghost Pilots
joyjoy,,Puzzled / Joy Joy Kid
bjourney,,Blue's Journey / Raguy
quizdais,,Quiz Daisousa Sen - The Last Count Down
lresort,,Last Resort
eightman,,Eight Man
minasan,,Minnasanno Okagesamadesu
legendos,,Legend of Success Joe / Ashitano Joe Densetsu
2020bb,,2020 Super Baseball (set 1)
2020bbh,5038,2020 Super Baseball (set 2)
socbrawl,,Soccer Brawl
roboarmy,,Robo Army
fatfury1,,Fatal Fury - King of Fighters / Garou Densetsu - Shukumei no Tatakai
fbfrenzy,,Football Frenzy
bakatono,,Bakatonosama Mahjong Manyuki
crsword,,Crossed Swords
trally,,Thrash Rally
kotm2,,King of the Monsters 2 - The Next Thing
sengoku2,,Sengoku 2 / Sengoku Denshou 2
bstars2,,Baseball Stars 2
quizdai2,,Quiz Meitantei Neo and Geo - Quiz Daisousa Sen part 2
3countb,,3 Count Bout / Fire Suplex (NGM-043 ~ NGH-043)
aof,,Art of Fighting / Ryuuko no Ken
samsho,,Samurai Shodown / Samurai Spirits
tophuntr,,Top Hunter - Roddy and Cathy
fatfury2,,Fatal Fury 2 / Garou Densetsu 2 - Arata-naru Tatakai
janshin,,Jyanshin Densetsu - Quest of Jongmaster
androdun,,Andro Dunos
ncommand,,Ninja Commando
viewpoin,,Viewpoint
ssideki,,Super Sidekicks / Tokuten Ou
wh1,,World Heroes (set 1)
wh1h,5061,World Heroes (set 2)
crswd2bl,,Crossed Swords 2
kof94,,The King of Fighters '94
aof2,,Art of Fighting 2 / Ryuuko no Ken 2
wh2,,World Heroes 2
fatfursp,,Fatal Fury Special / Garou Densetsu Special (set 1)
fatfursa,5067,Fatal Fury Special / Garou Densetsu Special (set 2)
savagere,,Savage Reign / Fu'un Mokushiroku - kakutou sousei
fightfev,,Fight Fever (set 1)
fightfva,5070,Fight Fever (set 2)
ssideki2,,Super Sidekicks 2 - The World Championship / Tokuten Ou 2 - Real Fight Football
spinmast,,Spin Master / Miracle Adventure
samsho2,,Samurai Shodown II / Shin Samurai Spirits - Haohmaru jigokuhen
wh2j,,World Heroes 2 Jet
wjammers,,Windjammers / Flying Power Disc
karnovr,,Karnov's Revenge / Fighter's History Dynamite
gururin,,Gururin
pspikes2,,Power Spikes II
fatfury3,,Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - Haruka-naru Tatakai
zupapa,,Zupapa!
b2b,,Bang Bang Busters
panicbom,,Panic Bomber
aodk,,Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku
sonicwi2,,Aero Fighters 2 / Sonic Wings 2
zedblade,,Zed Blade / Operation Ragnarok
galaxyfg,,Galaxy Fight - Universal Warriors
strhoop,,Street Hoop / Street Slam / Dunk Dream
quizkof,,Quiz King of Fighters
ssideki3,,Super Sidekicks 3 - The Next Glory / Tokuten Ou 3 - eikoue no michi
doubledr,,Double Dragon (Neo-Geo)
pbobblen,,Puzzle Bobble / Bust-A-Move (Neo-Geo) (set 1)
pbobblna,5092,Puzzle Bobble / Bust-A-Move (Neo-Geo) (set 2)
kof95,,The King of Fighters '95 (set 1)
kof95a,5094,The King of Fighters '95 (set 2)
tws96,,Tecmo World Soccer '96
samsho3,,Samurai Shodown III / Samurai Spirits - Zankurou Musouken
stakwin,,Stakes Winner / Stakes Winner - GI kinzen seihae no michi
pulstar,,Pulstar
whp,,World Heroes Perfect
kabukikl,,Far East of Eden - Kabuki Klash / Tengai Makyou - Shin Den
neobombe,,Neo Bomberman
gowcaizr,,Voltage Fighter - Gowcaizer / Choujin Gakuen Gowcaizer
rbff1,,Real Bout Fatal Fury / Real Bout Garou Densetsu
aof3,,Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden
sonicwi3,,Aero Fighters 3 / Sonic Wings 3
turfmast,,Neo Turf Masters / Big Tournament Golf
mslug,,Metal Slug - Super Vehicle-001
puzzledp,,Puzzle De Pon!
mosyougi,,Syougi No Tatsujin - Master of Syougi
marukodq,,Chibi Marukochan Deluxe Quiz
neomrdo,,Neo Mr. Do!
sdodgeb,,Super Dodge Ball / Kunio no Nekketsu Toukyuu Densetsu
goalx3,,Goal! Goal! Goal!
zintrckb,,Zintrick - Oshidashi Zentrix (Hack-bootleg)
overtop,,Over Top
neodrift,,Neo Drift Out - New Technology
kof96,,The King of Fighters '96 (set 1)
kof96h,5118,The King of Fighters '96 (set 2)
ssideki4,,"Ultimate 11 - The SNK Football Championship / Tokuten Ou - Honoo no Libero, The"
kizuna,,Kizuna Encounter - Super Tag Battle / Fu'un Super Tag Battle
ninjamas,,Ninja Master's - Haoh-ninpo-cho
ragnagrd,,Ragnagard / Shin-Oh-Ken
pgoal,,Pleasure Goal / Futsal - 5 on 5 Mini Soccer
ironclad,,Choutetsu Brikin'ger - Ironclad (Prototype)
magdrop2,,Magical Drop II
samsho4,,Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin
rbffspec,,Real Bout Fatal Fury Special / Real Bout Garou Densetsu Special
twinspri,,Twinkle Star Sprites
wakuwak7,,Waku Waku 7
stakwin2,,Stakes Winner 2
ghostlop,,Ghostlop (Prototype)
breakers,,Breakers
miexchng,,Money Puzzle Exchanger / Money Idol Exchanger
kof97,,The King of Fighters '97 (set 1)
kof97a,5135,The King of Fighters '97 (set 2)
kof97pls,5135,The King of Fighters '97 Plus (bootleg)
kog,5135,King of Gladiator (The King of Fighters '97 bootleg)
magdrop3,,Magical Drop III
lastblad,,"Last Blade / Bakumatsu Roman - Gekka no Kenshi, The (set 1)"
lastblda,5140,"Last Blade / Bakumatsu Roman - Gekka no Kenshi, The (set 2)"
puzzldpr,5109,Puzzle De Pon! R!
irrmaze,,The Irritating Maze / Ultra Denryu Iraira Bou
popbounc,,Pop 'n Bounce / Gapporin
shocktro,,Shock Troopers (set 1)
shocktra,5145,Shock Troopers (set 2)
blazstar,,Blazing Star
rbff2,,Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - The Newcomers (set 1)
rbff2a,5148,Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - The Newcomers (set 2)
mslug2,,Metal Slug 2 - Super Vehicle-001-II
mslug2t,5150,"Metal Slug 2 - Turbo (Trap15, Hack)"
kof98,,The King of Fighters '98 - The Slugfest - King of Fighters '98 / Dream Match Never Ends
kof98n,5152,The King of Fighters '98 - The Slugfest - King of Fighters '98 / Dream Match Never Ends (Decrypted)
kof98k,5152,The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (Korean board)
lastbld2,,"Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi, The"
neocup98,,Neo-Geo Cup '98 - The Road to the Victory
breakrev,5133,Breakers Revenge
shocktr2,,Shock Troopers - 2nd Squad
flipshot,,Battle Flip Shot
pbobbl2n,,Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo)
ctomaday,,Captain Tomaday
mslugx,,Metal Slug X - Super Vehicle-001
kof99,,The King of Fighters '99 - Millennium Battle (set 1)
kof99a,5163,The King of Fighters '99 - Millennium Battle (set 2)
kof99e,5163,The King of Fighters '99 - Millennium Battle (earlier)
kof99n,5163,The King of Fighters '99 - Millennium Battle (not encrypted)
kof99p,5163,The King of Fighters '99 - Millennium Battle (prototype)
ganryu,,Musashi Ganryuuki
garou,,Garou - Mark of the Wolves (set 1)
garouo,5169,Garou - Mark of the Wolves (set 2)
garoup,5169,Garou - Mark of the Wolves (prototype)
s1945p,,Strikers 1945 Plus
preisle2,,Prehistoric Isle 2
mslug3,,Metal Slug 3
mslug3n,5174,Metal Slug 3 (not encrypted)
kof2000,,The King of Fighters 2000
kof2000n,5176,The King of Fighters 2000 (not encrypted)
bangbead,,Bang Bead
nitd,,Nightmare in the Dark
sengoku3,,Sengoku 3
kof2001,,The King of Fighters 2001
kof2001h,5181,The King of Fighters 2001 (set 2)
cthd2003,5181,Crouching Tiger Hidden Dragon 2003 (The King of Fighters 2001 bootleg)
ct2k3sp,5181,Crouching Tiger Hidden Dragon 2003 Super Plus (The King of Fighters 2001 bootleg)
mslug4,,Metal Slug 4
rotd,,Rage of the Dragons
kof2002,,The King of Fighters 2002
kf2k2pls,5187,"The King of Fighters 2002 Plus (set 1, bootleg)"
kf2k2pla,5187,"The King of Fighters 2002 Plus (set 2, bootleg)"
kf2k2mp,5187,The King of Fighters 2002 Magic Plus (bootleg)
kf2k2mp2,5187,The King of Fighters 2002 Magic Plus II (bootleg)
kof2k4se,5187,The King of Fighters Special Edition 2004 (The King of Fighters 2002 bootleg)
matrim,,Power Instinct Matrimelee
pnyaa,,Pochi and Nyaa
mslug5,,Metal Slug 5
svcpcb,,SvC Chaos - SNK vs Capcom (JAMMA PCB)
svc,,SvC Chaos - SNK vs Capcom (MVS)
svcboot,5197,SvC Chaos - SNK vs Capcom (Bootleg)
svcplus,5197,"SvC Chaos - SNK vs Capcom Plus (set 1, bootleg)"
svcplusa,5197,"SvC Chaos - SNK vs Capcom Plus (set 2, bootleg)"
svcsplus,5197,SvC Chaos - SNK vs Capcom Super Plus (bootleg)
samsho5,,Samurai Shodown V
samsh5sp,,Samurai Shodown V Special
kf2k3pcb,,"The King of Fighters 2003 (Japan, JAMMA PCB)"
kof2003,,"The King of Fighters 2003 (World / US, MVS)"
kof2003d,5205,The King of Fighters 2003 (Decrypted)
kf2k3bl,5205,The King of Fighters 2003 (bootleg set 1)
kf2k3bla,5205,The King of Fighters 2003 (bootleg set 2)
kf2k3pl,5205,The King of Fighters 2004 Plus / Hero (The King of Fighters 2003 bootleg)
kf2k3upl,5205,The King of Fighters 2004 Ultra Plus (The King of Fighters 2003 bootleg)
kof10th,5187,The King of Fighters 10th Anniversary
kf10thep,5187,The King of Fighters 10th Anniversary Extra Plus (The King of Fighters 2002 bootleg)
kf2k5uni,5187,The King of Fighters 10th Anniversary 2005 Unique (The King of Fighters 2002 bootleg)
lasthope,,Last Hope
knightsch,,Knight's Chance
xeno,,Xeno Crisis (Neo Geo MVS)
